,1,368,0,137,62,193,157,TARGET
65251,24,77190.66,2,3,1,3,3,0
65252,48,136083.36,59,3,1,3,3,0
65253,58,117310.979016494,2,3,1,1,3,1
65254,39,121918.53,2,3,1,2,3,0
65255,61,102897.99,2,9,1,3,6,0
65256,23,60397.95,2,3,1,3,3,0
65257,25,152385.54,2,3,1,99,3,0
65258,24,21374.55,2,3,1,3,3,0
65259,24,85521.24,2,3,1,99,3,0
65260,48,56856.27,2,3,1,2,3,0
65261,32,117310.979016494,2,3,1,99,3,0
65262,24,78923.61,2,3,1,3,3,0
65263,29,167325.93,2,3,1,3,3,0
65264,41,79346.01,2,3,1,1,3,1
65265,23,95906.64,2,3,1,1,3,0
65266,25,90899.61,2,3,1,3,3,0
65267,24,139427.58,2,3,1,99,3,0
65268,29,174774.33,2,3,1,99,3,0
65269,29,61251.87,2,3,1,99,3,0
65270,24,86775.6,2,3,1,3,3,0
65271,30,366102.75,2,3,1,99,3,0
65272,23,117858.36,2,3,1,99,3,0
65273,27,72915.45,2,3,1,99,3,0
65274,40,79306.35,52,3,1,1,3,0
65275,30,73200.45,2,3,1,3,3,0
65276,23,46394.37,2,3,1,2,3,0
65277,23,117310.979016494,2,3,1,99,3,0
65278,23,35461.47,2,3,1,99,3,0
65279,36,49498.41,2,3,1,1,3,0
65280,42,58486.89,2,3,1,1,3,0
65281,39,20391.75,2,6,1,2,3,1
65282,66,145370.91,2,3,1,99,3,0
65283,24,117310.979016494,2,3,1,99,3,0
65284,34,95803.98,2,9,1,1,6,0
65285,36,99832.65,2,3,1,2,3,0
65286,23,100660.29,2,3,1,99,3,0
65287,54,117310.979016494,2,6,1,3,3,0
65288,37,117310.979016494,2,3,1,99,3,0
65289,23,111501.0,2,3,1,99,3,0
65290,26,115083.27,2,3,1,3,3,0
65291,23,291749.37,2,3,1,2,3,0
65292,34,130917.51,2,3,1,99,3,0
65293,23,43539.48,2,3,1,3,3,0
65294,32,90119.73,2,3,1,1,3,0
65295,45,120300.63,2,3,1,3,3,0
65296,27,83269.83,2,3,1,3,3,0
65297,37,80664.87,2,3,1,1,3,0
65298,32,117220.23,2,3,1,3,3,0
65299,23,64815.69,2,3,1,3,3,0
65300,23,12177.54,2,3,1,3,3,0
65301,47,41525.07,2,3,1,99,3,0
65302,38,77988.69,3,0,0,99,0,0
65303,36,72428.82,2,3,1,1,3,0
65304,64,86920.86,2,6,1,1,3,0
65305,34,103180.74,2,3,1,1,3,0
65306,26,67645.47,2,3,1,99,3,0
65307,23,97986.36,2,3,1,3,3,0
65308,52,125505.66,2,3,1,3,3,0
65309,54,113393.1,2,6,1,2,3,0
65310,25,117310.979016494,2,3,1,3,3,0
65311,28,71324.82,2,3,1,3,3,0
65312,23,118649.7,2,3,1,1,3,0
65313,49,117310.979016494,2,6,1,2,6,0
65314,24,98346.78,2,3,1,3,3,0
65315,28,53626.11,2,3,1,3,3,0
65316,26,117310.979016494,2,3,1,99,3,0
65317,46,146818.26,2,9,1,2,6,0
65318,25,141538.41,2,3,1,99,3,0
65319,23,60623.46,2,3,1,99,3,0
65320,23,50800.14,2,3,1,99,3,0
65321,27,32932.5,2,3,1,3,3,0
65322,26,100980.93,2,3,1,3,3,0
65323,23,69768.69,2,3,1,99,3,0
65324,27,403237.56,2,3,1,2,3,1
65325,30,227554.77,2,3,1,3,3,0
65326,44,73395.87,2,6,1,2,3,0
65327,38,37688.73,2,3,1,99,3,0
65328,69,88810.86,2,3,1,1,3,0
65329,23,117691.32,2,3,1,99,3,0
65330,35,117310.979016494,2,3,1,99,3,0
65331,24,68441.31,2,3,1,99,3,0
65332,56,82906.44,2,3,1,99,3,0
65333,23,125945.31,2,3,1,99,3,0
65334,26,121255.41,2,3,1,99,3,0
65335,28,117310.979016494,2,3,1,99,3,0
65336,27,45484.32,2,3,1,1,3,0
65337,23,118692.9,2,3,1,99,3,0
65338,23,117310.979016494,2,3,1,99,3,0
65339,24,40265.91,2,3,1,3,3,0
65340,75,117310.979016494,2,6,1,3,6,0
65341,26,55269.93,2,3,1,3,3,1
65342,49,66989.61,2,3,1,1,3,0
65343,64,87793.5,2,3,1,1,3,0
65344,43,126566.01,2,3,1,99,3,0
65345,30,176104.11,2,3,1,99,3,0
65346,23,117310.979016494,2,3,1,99,3,0
65347,69,51858.18,2,12,1,1,6,0
65348,64,79305.12,2,3,1,99,3,0
65349,23,117310.979016494,2,3,1,99,3,0
65350,31,102404.79,2,6,1,1,6,0
65351,23,36164.91,2,3,1,99,3,0
65352,24,36770.22,2,3,1,99,3,0
65353,27,68883.15,2,3,1,99,3,0
65354,35,136678.05,2,3,1,1,3,0
65355,23,48405.81,2,3,1,99,3,0
65356,34,62815.98,2,3,1,2,3,0
65357,29,61931.49,2,3,1,3,3,0
65358,34,93420.39,2,3,1,1,3,1
65359,23,74215.53,2,3,1,3,3,0
65360,58,117310.979016494,86,3,1,99,3,0
65361,40,97263.96,2,3,1,99,3,1
65362,23,48761.43,2,3,1,99,3,0
65363,22,73911.99,2,3,1,99,3,0
65364,24,53849.34,2,3,1,1,3,0
65365,23,117310.979016494,2,3,1,99,3,0
65366,30,225172.56,2,3,1,3,3,0
65367,23,139326.99,2,3,1,99,3,0
65368,24,117310.979016494,2,3,1,99,3,0
65369,25,117310.979016494,2,6,1,1,6,0
65370,31,94106.16,2,3,1,99,3,0
65371,23,92852.19,2,3,1,99,3,0
65372,56,95635.29,2,6,1,1,6,0
65373,23,49975.11,2,3,1,3,3,0
65374,36,121860.93,2,3,1,1,3,0
65375,42,117310.979016494,2,3,1,2,3,0
65376,30,37145.22,2,3,1,99,3,0
65377,28,117310.979016494,2,3,1,99,3,0
65378,23,107428.92,2,3,1,1,3,0
65379,25,174610.08,2,3,1,2,3,0
65380,38,121582.14,2,3,1,3,3,0
65381,93,58841.37,2,3,1,2,3,0
65382,23,227523.0,2,3,1,99,3,0
65383,81,102641.43,2,9,1,2,3,0
65384,25,108895.29,2,3,1,2,3,0
65385,57,320727.18,2,3,1,99,3,0
65386,41,117310.979016494,2,3,1,99,3,1
65387,24,299657.16,2,3,1,99,3,0
65388,37,147411.24,2,3,1,1,3,0
65389,25,66809.13,2,3,1,99,3,0
65390,23,228842.49,2,3,1,2,3,0
65391,63,70764.9,2,6,1,2,3,0
65392,49,55208.37,2,3,1,99,3,1
65393,43,100371.57,2,6,1,2,3,0
65394,23,144634.83,2,3,1,99,3,0
65395,23,45500.43,2,3,1,99,3,0
65396,36,42092.13,2,3,1,2,3,0
65397,42,90982.08,2,3,1,99,3,0
65398,34,72876.6,2,3,1,99,3,0
65399,27,92218.5,2,3,1,99,3,0
65400,23,117310.979016494,2,3,1,99,3,0
65401,50,71851.83,2,6,1,2,6,0
65402,27,117310.979016494,2,3,1,3,3,0
65403,23,360318.09,2,3,1,99,3,0
65404,46,117310.979016494,2,6,1,2,6,0
65405,32,309373.53,2,3,1,99,3,0
65406,37,136673.7,2,3,1,99,3,0
65407,26,299601.78,2,3,1,99,3,1
65408,30,125965.74,2,3,1,2,3,0
65409,29,279727.62,2,3,1,1,3,0
65410,26,128239.38,2,3,1,99,3,0
65411,23,117310.979016494,2,3,1,1,3,0
65412,30,47355.81,2,3,1,99,3,0
65413,30,155867.13,2,3,1,99,3,0
65414,26,91063.05,2,3,1,99,3,0
65415,25,36403.92,2,3,1,3,3,0
65416,48,117310.979016494,2,3,1,1,3,0
65417,23,92621.49,2,3,1,99,3,0
65418,23,38913.96,2,3,1,3,3,0
65419,23,106412.1,2,3,1,1,3,0
65420,42,164148.09,2,6,1,1,6,0
65421,25,258947.28,2,3,1,99,3,0
65422,23,185784.72,2,6,1,1,6,0
65423,48,57268.26,2,3,1,1,3,0
65424,26,161173.77,2,3,1,99,3,0
65425,24,117310.979016494,2,3,1,1,3,0
65426,25,117310.979016494,2,3,1,3,3,0
65427,23,48498.66,2,3,1,1,3,0
65428,23,77357.31,2,3,1,2,3,0
65429,25,25803.6,2,3,1,1,3,0
65430,42,31446.24,2,3,1,99,3,0
65431,24,99784.08,2,3,1,99,3,0
65432,24,80577.93,2,3,1,99,3,0
65433,43,117310.979016494,2,6,1,3,6,0
65434,24,117310.979016494,2,3,1,99,3,0
65435,24,139064.43,2,3,1,99,3,0
65436,25,117310.979016494,2,3,1,3,3,0
65437,28,61442.25,2,3,1,99,3,0
65438,22,66266.7,2,3,1,99,3,0
65439,23,117310.979016494,2,3,1,3,3,0
65440,24,117310.979016494,2,3,1,2,3,0
65441,25,117310.979016494,2,3,1,2,3,0
65442,31,387779.1,2,3,1,1,3,0
65443,48,94487.82,2,6,1,1,6,0
65444,40,80097.96,9,3,1,1,3,0
65445,27,91716.15,2,3,1,99,3,0
65446,23,163980.72,2,3,1,99,3,0
65447,71,64280.97,2,3,1,2,3,0
65448,23,85206.21,2,3,1,99,3,0
65449,56,67333.77,10,3,1,3,3,0
65450,46,117310.979016494,2,6,1,3,3,0
65451,28,214153.98,2,3,1,3,3,0
65452,40,117310.979016494,2,3,1,1,3,0
65453,23,96801.18,2,3,1,99,3,0
65454,25,116229.24,2,3,1,99,3,0
65455,57,140796.24,2,3,1,2,3,0
65456,29,75662.49,2,3,1,99,3,0
65457,22,115351.17,2,3,1,0,3,0
65458,80,135482.04,2,3,1,99,3,0
65459,23,117310.979016494,2,3,1,3,3,0
65460,35,43505.01,2,3,1,1,3,0
65461,73,117310.979016494,2,3,1,99,3,0
65462,50,171672.75,2,9,1,3,6,0
65463,23,200336.64,2,3,1,3,3,0
65464,46,132037.5,2,3,1,99,3,0
65465,25,220528.92,2,3,1,99,3,0
65466,29,85797.96,2,3,1,3,3,0
65467,25,59105.79,2,3,1,3,3,0
65468,24,42577.71,2,3,1,99,3,0
65469,27,315931.17,2,3,1,99,3,0
65470,27,400975.29,2,3,1,3,3,0
65471,23,117310.979016494,2,3,1,3,3,0
65472,51,84162.09,13,6,1,1,6,0
65473,26,73590.51,2,3,1,3,3,0
65474,23,117310.979016494,2,3,1,99,3,0
65475,24,80344.68,2,3,1,99,3,0
65476,27,49191.0,2,3,1,99,3,0
65477,78,51230.58,2,3,1,3,3,0
65478,23,283286.7,2,3,1,99,3,0
65479,23,96890.52,2,3,1,3,3,0
65480,43,117310.979016494,2,3,1,1,3,0
65481,44,117310.979016494,2,3,1,1,3,0
65482,29,64834.26,2,3,1,3,3,0
65483,23,168074.46,2,3,1,99,3,0
65484,40,95458.02,2,3,1,1,3,1
65485,40,46611.48,2,3,1,1,3,0
65486,23,123007.98,2,3,1,3,3,0
65487,45,117310.979016494,2,6,1,2,3,0
65488,24,187025.1,2,3,1,99,3,0
65489,34,78592.38,2,3,1,1,3,0
65490,24,36331.41,2,3,1,3,3,0
65491,24,90664.2,2,3,1,99,3,0
65492,23,259283.55,2,3,1,3,3,0
65493,23,68741.85,2,3,1,3,3,0
65494,24,117310.979016494,2,3,1,2,3,0
65495,66,78891.75,2,3,1,99,3,0
65496,23,117310.979016494,2,3,1,99,3,0
65497,23,53327.07,2,3,1,3,3,0
65498,43,285293.61,2,3,1,2,3,0
65499,22,198554.19,2,3,1,0,3,0
65500,31,117310.979016494,2,3,1,2,3,1
65501,23,80284.08,2,3,1,3,3,0
65502,24,137815.08,2,3,1,99,3,0
65503,26,117310.979016494,2,3,1,2,3,0
65504,38,50985.21,2,3,1,2,3,1
65505,29,117310.979016494,2,3,1,99,3,0
65506,53,126057.39,2,3,1,2,3,0
65507,23,117310.979016494,2,3,1,2,3,0
65508,24,55983.6,2,3,1,3,3,0
65509,24,151242.3,2,3,1,99,3,0
65510,24,96926.43,2,3,1,99,3,0
65511,27,92240.88,2,3,1,99,3,0
65512,37,49394.79,2,3,1,99,3,0
65513,23,83481.84,2,3,1,99,3,0
65514,53,62032.83,2,3,1,3,3,0
65515,24,73923.9,2,3,1,3,3,0
65516,44,129212.46,2,6,1,1,6,0
65517,37,117310.979016494,2,3,1,2,3,0
65518,29,117310.979016494,2,3,1,3,3,0
65519,26,127201.95,2,3,1,3,3,0
65520,27,74822.16,2,3,1,3,3,0
65521,63,153294.0,2,3,1,1,3,0
65522,28,51404.25,2,3,1,99,3,0
65523,23,117310.979016494,2,3,1,99,3,0
65524,31,431601.9,2,3,1,2,3,0
65525,89,151258.95,2,3,1,99,3,0
65526,26,95019.93,2,3,1,99,3,0
65527,55,43909.92,2,3,1,99,3,0
65528,32,117310.979016494,2,3,1,99,3,0
65529,32,227470.68,2,3,1,2,3,0
65530,22,68008.32,2,3,1,3,3,0
65531,24,117310.979016494,2,3,1,3,3,0
65532,26,62245.53,2,3,1,3,3,0
65533,23,173924.07,2,3,1,99,3,0
65534,60,130292.4,2,9,1,3,6,0
65535,36,340777.65,2,3,1,1,3,0
65536,26,66436.95,2,3,1,3,3,0
65537,9,158046.3,2,3,1,99,3,0
65538,30,60359.64,2,3,1,3,3,0
65539,26,504438.48,2,3,1,1,3,0
65540,28,103666.98,2,3,1,2,3,0
65541,27,117310.979016494,2,3,1,99,3,0
65542,29,117310.979016494,2,3,1,99,3,0
65543,26,66674.19,2,3,1,3,3,0
65544,32,167982.81,2,3,1,3,3,0
65545,24,122080.83,2,3,1,99,3,0
65546,52,36924.06,2,3,1,99,3,1
65547,48,117310.979016494,2,3,1,1,3,0
65548,27,62231.55,2,3,1,3,3,0
65549,27,117310.979016494,2,3,1,3,3,0
65550,25,130909.08,2,3,1,3,3,0
65551,23,117310.979016494,2,3,1,99,3,1
65552,24,66545.82,2,3,1,99,3,0
65553,24,80916.87,2,3,1,3,3,0
65554,47,536154.54,2,3,1,3,3,0
65555,24,75707.46,2,3,1,3,3,0
65556,24,77318.73,2,3,1,99,3,0
65557,43,86698.23,2,3,1,2,3,0
65558,53,85863.75,2,3,1,99,3,0
65559,64,117310.979016494,2,3,1,1,3,0
65560,25,154789.44,2,3,1,3,3,0
65561,45,117310.979016494,2,3,1,1,3,0
65562,38,117310.979016494,2,3,1,99,3,0
65563,25,68317.71,2,3,1,99,3,0
65564,44,68306.07,2,6,1,3,3,0
65565,26,60293.37,2,3,1,99,3,0
65566,24,209412.09,2,3,1,3,3,0
65567,23,87045.33,2,3,1,3,3,0
65568,56,69844.53,2,3,1,1,3,0
65569,28,63479.88,2,3,1,1,3,0
65570,24,162259.77,2,3,1,99,3,0
65571,23,97314.9,2,3,1,3,3,0
65572,23,70494.6,2,3,1,99,3,0
65573,25,117310.979016494,2,3,1,99,3,0
65574,26,221212.62,2,3,1,3,3,0
65575,26,117310.979016494,2,3,1,3,3,0
65576,23,73665.33,2,3,1,99,3,0
65577,27,38662.44,2,3,1,3,3,0
65578,46,117310.979016494,2,3,1,99,3,0
65579,46,158617.5,2,3,1,3,3,0
65580,35,117310.979016494,2,3,1,99,3,0
65581,32,82874.49,2,3,1,3,3,0
65582,36,147641.19,2,3,1,99,3,0
65583,24,174943.89,2,3,1,3,3,0
65584,24,106936.92,2,3,1,3,3,0
65585,33,76953.99,2,3,1,1,3,0
65586,25,115760.67,2,3,1,3,3,0
65587,35,117310.979016494,2,3,1,3,3,1
65588,23,62786.61,2,3,1,1,3,0
65589,23,238064.37,2,3,1,3,3,0
65590,25,51255.45,2,3,1,3,3,0
65591,49,96955.41,2,3,1,99,3,0
65592,23,100431.99,2,3,1,3,3,0
65593,23,125097.81,2,3,1,99,3,0
65594,62,296139.78,2,3,1,99,3,0
65595,87,101833.05,2,3,1,99,3,0
65596,63,117310.979016494,2,6,1,3,6,0
65597,23,307328.34,2,3,1,3,3,0
65598,55,198281.7,2,9,1,3,3,0
65599,36,117310.979016494,2,3,1,1,3,0
65600,37,115654.95,2,3,1,99,3,0
65601,72,85526.28,2,3,1,3,3,0
65602,37,106478.61,2,3,1,99,3,0
65603,39,25200.66,2,3,1,99,3,1
65604,26,54840.27,2,3,1,99,3,0
65605,61,82166.88,2,3,1,99,3,0
65606,28,117310.979016494,2,3,1,99,3,0
65607,23,109216.83,2,3,1,99,3,0
65608,41,93717.78,2,3,1,1,3,0
65609,24,50500.23,2,3,1,3,3,0
65610,23,78030.36,2,3,1,99,3,0
65611,37,138683.58,2,3,1,2,3,0
65612,75,75758.16,2,12,1,1,9,0
65613,23,145011.18,2,3,1,99,3,0
65614,22,207808.08,2,3,1,3,3,0
65615,23,76376.7,2,3,1,2,3,0
65616,47,117310.979016494,2,9,1,3,6,0
65617,51,163453.56,142,0,0,2,0,0
65618,29,117310.979016494,2,3,1,99,3,0
65619,23,117310.979016494,2,6,1,3,3,0
65620,24,40888.74,2,3,1,3,3,0
65621,28,26568.18,2,3,1,99,3,1
65622,41,70996.35,2,3,1,99,3,1
65623,23,79773.39,2,3,1,2,3,0
65624,40,97197.51,2,3,1,3,3,0
65625,23,117310.979016494,2,3,1,2,3,0
65626,59,117310.979016494,2,6,1,2,3,0
65627,23,151379.73,2,3,1,3,3,0
65628,40,104889.24,2,6,1,1,6,0
65629,65,201101.97,2,3,1,2,3,0
65630,22,96244.29,2,3,1,0,3,0
65631,24,34576.2,2,3,1,2,3,0
65632,25,51893.07,2,3,1,99,3,0
65633,32,81251.67,2,3,1,99,3,1
65634,23,83072.61,2,3,1,99,3,0
65635,24,159438.27,2,3,1,99,3,0
65636,27,351545.16,2,3,1,99,3,0
65637,48,117310.979016494,2,3,1,2,3,0
65638,31,167985.48,2,3,1,99,3,0
65639,55,162317.37,12,3,1,1,3,0
65640,29,117310.979016494,2,3,1,99,3,0
65641,27,105762.69,2,3,1,99,3,0
65642,73,97939.38,2,9,1,1,6,0
65643,23,65492.28,2,3,1,99,3,0
65644,53,126777.51,2,6,1,1,3,0
65645,23,107390.91,2,3,1,99,3,0
65646,64,263278.92,2,6,1,3,3,0
65647,96,117310.979016494,2,9,1,3,6,0
65648,35,96117.39,2,3,1,99,3,0
65649,27,117310.979016494,2,3,1,3,3,0
65650,59,117310.979016494,2,6,1,2,3,0
65651,49,71563.47,2,3,1,1,3,0
65652,32,90216.24,2,3,1,99,3,0
65653,46,108028.86,2,3,1,3,3,0
65654,27,34227.63,2,3,1,1,3,0
65655,76,58586.28,2,3,1,3,3,1
65656,63,117310.979016494,2,3,1,1,3,1
65657,42,117310.979016494,2,3,1,1,3,0
65658,50,117310.979016494,2,3,1,99,3,0
65659,49,91799.94,2,3,1,99,3,1
65660,23,73017.66,2,3,1,3,3,0
65661,23,50269.62,2,3,1,3,3,0
65662,37,117310.979016494,2,3,1,99,3,0
65663,51,94637.4,2,3,1,1,3,0
65664,23,117310.979016494,2,3,1,3,3,0
65665,36,77587.2,2,3,1,3,3,0
65666,23,70921.8,2,3,1,1,3,0
65667,28,92981.52,2,3,1,3,3,0
65668,39,86759.58,2,3,1,99,3,0
65669,27,49626.75,2,3,1,3,3,0
65670,25,77994.63,2,3,1,3,3,0
65671,24,72095.49,2,3,1,99,3,0
65672,30,32703.69,2,3,1,99,3,0
65673,29,138228.66,2,3,1,1,3,0
65674,42,127815.9,2,6,1,1,6,0
65675,23,48793.2,2,3,1,99,3,0
65676,59,83319.84,2,6,1,3,6,0
65677,51,293240.73,2,6,1,1,6,0
65678,48,131913.75,2,3,1,3,3,0
65679,26,209488.35,2,3,1,99,3,0
65680,45,117310.979016494,2,3,1,99,3,0
65681,24,66825.81,2,3,1,3,3,0
65682,23,117310.979016494,2,3,1,2,3,0
65683,60,117310.979016494,2,3,1,99,3,0
65684,23,73694.85,2,3,1,99,3,0
65685,39,93580.56,2,9,1,1,6,0
65686,24,117310.979016494,2,3,1,99,3,0
65687,24,88459.86,2,3,1,2,3,0
65688,23,117310.979016494,2,3,1,1,3,0
65689,23,64118.46,2,3,1,1,3,0
65690,23,117310.979016494,2,3,1,1,3,0
65691,27,67991.1,2,3,1,3,3,0
65692,26,69216.75,2,3,1,3,3,0
65693,27,158250.87,2,3,1,3,3,0
65694,46,117310.979016494,2,9,1,1,6,0
65695,51,103708.32,2,3,1,1,3,0
65696,23,117310.979016494,2,3,1,99,3,0
65697,23,132486.18,2,3,1,99,3,0
65698,35,105245.85,2,3,1,99,3,0
65699,32,72625.8,2,3,1,3,3,0
65700,25,94295.79,2,3,1,2,3,0
65701,47,121953.57,2,9,1,2,6,0
65702,28,154088.7,2,3,1,99,3,0
65703,24,117310.979016494,2,3,1,3,3,0
65704,23,109172.7,2,3,1,1,3,0
65705,29,24616.26,2,3,1,99,3,0
65706,38,67088.31,2,3,1,99,3,0
65707,24,55332.12,2,3,1,99,3,0
65708,23,580547.7,2,3,1,3,3,0
65709,42,114380.13,2,3,1,1,3,0
65710,27,50655.33,2,3,1,3,3,0
65711,36,137731.02,2,3,1,99,3,0
65712,27,317550.06,2,3,1,3,3,0
65713,46,119602.44,2,3,1,1,3,0
65714,26,117310.979016494,2,3,1,1,3,0
65715,23,117310.979016494,2,3,1,99,3,0
65716,52,117310.979016494,2,6,1,3,3,0
65717,25,211181.58,2,3,1,99,3,0
65718,24,118109.1,2,3,1,99,3,0
65719,45,132229.53,2,6,1,1,3,0
65720,40,67040.46,2,3,1,3,3,0
65721,63,216112.59,2,6,1,2,3,0
65722,23,161280.3,2,3,1,99,3,0
65723,35,93834.57,2,3,1,99,3,1
65724,28,128923.47,2,3,1,99,3,0
65725,26,94548.81,2,3,1,2,3,0
65726,50,85268.1,2,6,1,1,6,0
65727,23,100483.05,2,3,1,99,3,0
65728,34,97809.69,2,3,1,2,3,0
65729,39,81946.44,2,3,1,3,3,0
65730,23,48770.73,2,3,1,3,3,0
65731,60,141260.82,2,6,1,2,3,0
65732,32,76608.72,2,3,1,1,3,0
65733,39,117310.979016494,2,3,1,99,3,0
65734,56,169331.28,2,6,1,2,3,0
65735,29,118305.66,2,3,1,99,3,0
65736,25,117310.979016494,2,3,1,3,3,0
65737,28,72337.83,2,3,1,99,3,0
65738,23,86988.57,2,3,1,3,3,0
65739,23,117310.979016494,2,3,1,99,3,0
65740,23,56454.78,2,3,1,1,3,0
65741,38,101209.89,2,12,1,1,9,0
65742,36,193786.8,2,3,1,99,3,1
65743,25,36321.06,2,3,1,3,3,0
65744,77,78027.84,2,9,1,1,6,0
65745,23,35764.86,2,3,1,99,3,0
65746,71,72858.9,2,3,1,99,3,0
65747,23,63820.89,2,3,1,3,3,0
65748,23,79532.31,2,3,1,99,3,0
65749,50,65032.02,2,9,1,3,6,0
65750,23,88275.0,2,3,1,99,3,0
65751,46,374825.61,2,3,1,99,3,0
65752,40,117310.979016494,-999999,3,1,99,3,0
65753,30,63602.85,2,3,1,99,3,0
65754,30,73283.01,2,3,1,99,3,0
65755,23,129510.72,2,6,1,3,6,0
65756,23,117310.979016494,2,3,1,99,3,0
65757,36,88401.12,2,6,1,1,6,0
65758,69,47910.84,2,3,1,1,3,0
65759,25,141400.2,14,3,1,1,3,0
65760,35,84996.45,2,3,1,1,3,0
65761,24,117310.979016494,2,3,1,2,3,0
65762,32,51930.54,2,3,1,99,3,1
65763,48,288749.25,2,3,1,1,3,1
65764,40,191664.33,2,3,1,99,3,0
65765,23,71771.01,2,3,1,99,3,0
65766,29,89857.77,2,3,1,2,3,0
65767,24,72451.2,2,3,1,3,3,0
65768,25,31214.67,2,3,1,3,3,0
65769,29,85070.16,2,3,1,99,3,0
65770,34,73667.31,2,6,1,1,6,0
65771,52,117310.979016494,2,3,1,99,3,0
65772,51,94024.05,2,6,1,2,3,0
65773,23,97639.56,2,3,1,3,3,0
65774,57,179330.43,2,3,1,99,3,0
65775,29,38232.15,2,3,1,3,3,0
65776,45,220828.5,2,6,1,2,3,0
65777,27,117310.979016494,2,3,1,3,3,0
65778,25,117310.979016494,2,3,1,99,3,0
65779,78,87725.64,2,3,1,3,3,0
65780,24,151277.73,2,3,1,1,3,0
65781,23,117310.979016494,2,3,1,3,3,0
65782,24,119636.97,2,3,1,3,3,0
65783,45,43231.65,2,3,1,1,3,0
65784,75,117375.96,2,3,1,99,3,0
65785,23,117310.979016494,2,3,1,99,3,0
65786,26,38899.26,2,3,1,99,3,0
65787,34,103922.76,2,3,1,99,3,1
65788,23,135219.09,2,3,1,3,3,0
65789,23,63427.41,2,3,1,99,3,0
65790,32,116411.79,2,3,1,99,3,0
65791,23,117310.979016494,2,3,1,1,3,0
65792,23,65313.18,2,3,1,99,3,0
65793,23,115210.35,2,3,1,99,3,0
65794,33,67704.99,2,3,1,99,3,1
65795,23,44870.4,2,3,1,99,3,0
65796,35,97884.24,2,6,1,2,6,0
65797,34,34044.51,2,3,1,99,3,0
65798,44,63346.8,2,3,1,1,3,0
65799,25,39017.01,2,3,1,3,3,0
65800,37,126042.93,2,6,1,99,6,0
65801,26,162840.99,2,3,1,99,3,0
65802,23,117310.979016494,2,3,1,3,3,0
65803,53,116850.54,2,3,1,2,3,0
65804,34,120718.77,2,3,1,99,3,0
65805,36,117310.979016494,2,6,1,2,3,0
65806,33,129538.41,2,3,1,3,3,0
65807,29,116618.64,2,3,1,3,3,1
65808,26,75814.17,2,3,1,99,3,0
65809,23,85423.38,2,3,1,3,3,0
65810,36,176137.5,2,6,1,3,6,0
65811,25,96932.43,2,3,1,99,3,0
65812,25,548037.18,2,3,1,2,3,0
65813,23,103399.71,2,3,1,99,3,0
65814,35,117310.979016494,2,3,1,2,3,0
65815,23,117310.979016494,2,3,1,99,3,0
65816,53,117310.979016494,2,3,1,2,3,0
65817,23,98164.62,2,3,1,99,3,0
65818,23,143396.16,2,3,1,3,3,0
65819,28,103634.82,2,3,1,2,3,0
65820,23,122393.58,2,3,1,99,3,0
65821,23,117310.979016494,2,3,1,99,3,0
65822,43,80749.29,2,3,1,1,3,0
65823,31,68728.89,2,3,1,1,3,0
65824,25,42798.93,2,3,1,99,3,0
65825,23,110726.4,2,3,1,99,3,0
65826,40,117310.979016494,2,3,1,1,3,0
65827,26,53063.55,2,3,1,99,3,0
65828,65,203297.52,2,9,1,2,3,0
65829,59,99277.35,2,3,1,3,3,0
65830,23,122366.25,2,3,1,3,3,0
65831,34,117310.979016494,2,3,1,1,3,0
65832,34,117310.979016494,2,3,1,1,3,0
65833,23,55316.79,2,3,1,1,3,0
65834,23,117310.979016494,2,3,1,99,3,0
65835,57,139565.16,18,3,1,2,3,0
65836,33,84256.53,2,3,1,1,3,0
65837,23,87755.97,2,3,1,99,3,0
65838,23,145379.01,2,3,1,3,3,0
65839,34,93070.26,2,3,1,2,3,0
65840,23,149079.45,2,3,1,99,3,0
65841,55,159968.97,2,6,1,1,6,0
65842,23,117310.979016494,2,3,1,2,3,0
65843,19,117310.979016494,2,3,1,1,3,0
65844,23,66608.43,2,3,1,99,3,0
65845,30,28387.47,2,3,1,3,3,0
65846,23,140850.15,2,3,1,99,3,0
65847,47,117310.979016494,2,6,1,2,3,0
65848,44,51289.74,2,3,1,2,3,0
65849,23,115259.16,2,3,1,3,3,0
65850,26,117310.979016494,2,3,1,99,3,0
65851,29,117310.979016494,2,3,1,3,3,0
65852,33,54201.48,2,3,1,1,3,0
65853,75,117310.979016494,2,3,1,3,3,0
65854,25,132022.62,2,3,1,3,3,0
65855,26,77473.2,2,3,1,2,3,0
65856,49,15085.74,2,3,1,1,3,1
65857,24,31094.25,2,3,1,3,3,0
65858,24,51954.45,2,3,1,3,3,0
65859,23,67310.25,2,3,1,3,3,0
65860,23,237649.38,2,3,1,1,3,0
65861,29,117310.979016494,2,9,1,1,6,0
65862,23,117310.979016494,2,3,1,99,3,0
65863,47,62352.69,0,3,1,99,3,0
65864,28,117310.979016494,2,6,1,2,6,0
65865,23,46139.31,2,3,1,3,3,0
65866,25,46787.64,2,3,1,1,3,0
65867,44,68095.56,2,3,1,99,3,0
65868,34,70729.14,2,3,1,1,3,0
65869,23,105789.24,2,3,1,99,3,0
65870,23,74952.6,2,3,1,3,3,0
65871,63,69436.95,2,6,1,3,3,0
65872,23,46878.75,2,3,1,99,3,0
65873,23,117310.979016494,2,3,1,3,3,0
